DivisionNm,CountNumber,BallotPosition,Surname,GivenNm,PartyAb,PartyNm,Elected,PreferenceCount,PreferencePercent,TransferCount,TransferPercent,Winner,DistributingBallotPosition,DistributingSurname,DistributingGivenNm,DistributingPartyAb,DistributingPartyNm
Brand,3,4,PIKE,David,UAPP,United Australia Party,N,3277,3.42,368,21.23,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,5,LONSDALE,Heather,GRN,The Greens (WA),N,11085,11.59,69,3.98,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,6,CRICHTON,Jayne,AUC,Australian Christians,N,2327,2.43,146,8.42,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,3069,3.21,297,17.14,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,8,MARSHALL,Alison,LDP,Liberal Democrats,N,0,0,0,0,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,9,GLEESON,Andrew,GAP,The Great Australian Party,N,0,0,-1733,-100,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,6140,6.42,732,42.24,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,3,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,9,GLEESON,Andrew,GAP,The Great Australian Party
Brand,4,1,KING,Madeleine,ALP,Australian Labor Party,Y,48606,50.8,252,10.83,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,0,0,0,0,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,3,HUDSON,Peter,LP,Liberal,N,22096,23.09,667,28.66,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,4,PIKE,David,UAPP,United Australia Party,N,3824,4,547,23.51,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,5,LONSDALE,Heather,GRN,The Greens (WA),N,11253,11.76,168,7.22,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,6,CRICHTON,Jayne,AUC,Australian Christians,N,0,0,-2327,-100,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,3311,3.46,242,10.4,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,8,MARSHALL,Alison,LDP,Liberal Democrats,N,0,0,0,0,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,9,GLEESON,Andrew,GAP,The Great Australian Party,N,0,0,0,0,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,6591,6.89,451,19.38,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,4,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,6,CRICHTON,Jayne,AUC,Australian Christians
Brand,5,1,KING,Madeleine,ALP,Australian Labor Party,Y,49462,51.69,856,25.85,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,0,0,0,0,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,3,HUDSON,Peter,LP,Liberal,N,22618,23.64,522,15.77,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,4,PIKE,David,UAPP,United Australia Party,N,4225,4.42,401,12.11,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,5,LONSDALE,Heather,GRN,The Greens (WA),N,11943,12.48,690,20.84,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,6,CRICHTON,Jayne,AUC,Australian Christians,N,0,0,0,0,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,0,0,-3311,-100,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,8,MARSHALL,Alison,LDP,Liberal Democrats,N,0,0,0,0,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,9,GLEESON,Andrew,GAP,The Great Australian Party,N,0,0,0,0,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,7433,7.77,842,25.43,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,5,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY
Brand,6,1,KING,Madeleine,ALP,Australian Labor Party,Y,49921,52.17,459,10.86,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,0,0,0,0,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,3,HUDSON,Peter,LP,Liberal,N,23454,24.51,836,19.79,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,4,PIKE,David,UAPP,United Australia Party,N,0,0,-4225,-100,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,5,LONSDALE,Heather,GRN,The Greens (WA),N,12394,12.95,451,10.67,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,6,CRICHTON,Jayne,AUC,Australian Christians,N,0,0,0,0,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,0,0,0,0,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,8,MARSHALL,Alison,LDP,Liberal Democrats,N,0,0,0,0,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,9,GLEESON,Andrew,GAP,The Great Australian Party,N,0,0,0,0,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,9912,10.36,2479,58.67,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,6,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,4,PIKE,David,UAPP,United Australia Party
Brand,7,1,KING,Madeleine,ALP,Australian Labor Party,Y,52122,54.47,2201,22.21,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,0,0,0,0,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,3,HUDSON,Peter,LP,Liberal,N,27196,28.42,3742,37.75,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,4,PIKE,David,UAPP,United Australia Party,N,0,0,0,0,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,5,LONSDALE,Heather,GRN,The Greens (WA),N,16363,17.1,3969,40.04,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,6,CRICHTON,Jayne,AUC,Australian Christians,N,0,0,0,0,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,0,0,0,0,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,8,MARSHALL,Alison,LDP,Liberal Democrats,N,0,0,0,0,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,9,GLEESON,Andrew,GAP,The Great Australian Party,N,0,0,0,0,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,0,0,-9912,-100,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,7,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation
Brand,8,1,KING,Madeleine,ALP,Australian Labor Party,Y,63829,66.71,11707,71.55,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,2,HEFFERNAN,Malcolm,CYA,Australian Federation Party,N,0,0,0,0,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,3,HUDSON,Peter,LP,Liberal,N,31852,33.29,4656,28.45,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,4,PIKE,David,UAPP,United Australia Party,N,0,0,0,0,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,5,LONSDALE,Heather,GRN,The Greens (WA),N,0,0,-16363,-100,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,6,CRICHTON,Jayne,AUC,Australian Christians,N,0,0,0,0,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,7,O'LOGHLEN,Michael,WAP,WESTERN AUSTRALIA PARTY,N,0,0,0,0,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,8,MARSHALL,Alison,LDP,Liberal Democrats,N,0,0,0,0,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,9,GLEESON,Andrew,GAP,The Great Australian Party,N,0,0,0,0,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,10,TAYLOR,Jake,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Brand,8,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,LONSDALE,Heather,GRN,The Greens (WA)
Burt,0,1,CASTLE,Michele,CYA,Australian Federation Party,N,1741,1.9,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,0,2,CARTER,Travis,ON,Pauline Hanson's One Nation,N,4436,4.85,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,0,3,McCURRY,Joshua,UAPP,United Australia Party,N,2274,2.48,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,0,4,GARLETT,Daniel,GRN,The Greens (WA),N,9004,9.84,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,0,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY,N,2390,2.61,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,0,6,GOODE,David,LP,Liberal,N,21009,22.95,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,0,7,SPYKER,Warnar,AUC,Australian Christians,N,3428,3.74,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,0,8,KEOGH,Matt,ALP,Australian Labor Party,Y,47268,51.63,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,0,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Burt,1,1,CASTLE,Michele,CYA,Australian Federation Party,N,0,0,-1741,-100,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,1,2,CARTER,Travis,ON,Pauline Hanson's One Nation,N,5253,5.74,817,46.93,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,1,3,McCURRY,Joshua,UAPP,United Australia Party,N,2529,2.76,255,14.65,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,1,4,GARLETT,Daniel,GRN,The Greens (WA),N,9129,9.97,125,7.18,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,1,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY,N,2580,2.82,190,10.91,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,1,6,GOODE,David,LP,Liberal,N,21081,23.03,72,4.14,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,1,7,SPYKER,Warnar,AUC,Australian Christians,N,3578,3.91,150,8.62,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,1,8,KEOGH,Matt,ALP,Australian Labor Party,Y,47400,51.77,132,7.58,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,1,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,CASTLE,Michele,CYA,Australian Federation Party
Burt,2,1,CASTLE,Michele,CYA,Australian Federation Party,N,0,0,0,0,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,2,2,CARTER,Travis,ON,Pauline Hanson's One Nation,N,6507,7.11,1254,49.58,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,2,3,McCURRY,Joshua,UAPP,United Australia Party,N,0,0,-2529,-100,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,2,4,GARLETT,Daniel,GRN,The Greens (WA),N,9403,10.27,274,10.83,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,2,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY,N,2936,3.21,356,14.08,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,2,6,GOODE,David,LP,Liberal,N,21300,23.27,219,8.66,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,2,7,SPYKER,Warnar,AUC,Australian Christians,N,3846,4.2,268,10.6,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,2,8,KEOGH,Matt,ALP,Australian Labor Party,Y,47558,51.95,158,6.25,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,2,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,McCURRY,Joshua,UAPP,United Australia Party
Burt,3,1,CASTLE,Michele,CYA,Australian Federation Party,N,0,0,0,0,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,3,2,CARTER,Travis,ON,Pauline Hanson's One Nation,N,7231,7.9,724,24.66,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,3,3,McCURRY,Joshua,UAPP,United Australia Party,N,0,0,0,0,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,3,4,GARLETT,Daniel,GRN,The Greens (WA),N,10054,10.98,651,22.17,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,3,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY,N,0,0,-2936,-100,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,3,6,GOODE,David,LP,Liberal,N,21824,23.84,524,17.85,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,3,7,SPYKER,Warnar,AUC,Australian Christians,N,4183,4.57,337,11.48,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,3,8,KEOGH,Matt,ALP,Australian Labor Party,Y,48258,52.71,700,23.84,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,3,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY
Burt,4,1,CASTLE,Michele,CYA,Australian Federation Party,N,0,0,0,0,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,4,2,CARTER,Travis,ON,Pauline Hanson's One Nation,N,8340,9.11,1109,26.51,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,4,3,McCURRY,Joshua,UAPP,United Australia Party,N,0,0,0,0,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,4,4,GARLETT,Daniel,GRN,The Greens (WA),N,10368,11.32,314,7.51,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,4,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY,N,0,0,0,0,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,4,6,GOODE,David,LP,Liberal,N,23943,26.15,2119,50.66,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,4,7,SPYKER,Warnar,AUC,Australian Christians,N,0,0,-4183,-100,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,4,8,KEOGH,Matt,ALP,Australian Labor Party,Y,48899,53.41,641,15.32,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,4,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,7,SPYKER,Warnar,AUC,Australian Christians
Burt,5,1,CASTLE,Michele,CYA,Australian Federation Party,N,0,0,0,0,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,5,2,CARTER,Travis,ON,Pauline Hanson's One Nation,N,0,0,-8340,-100,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,5,3,McCURRY,Joshua,UAPP,United Australia Party,N,0,0,0,0,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,5,4,GARLETT,Daniel,GRN,The Greens (WA),N,13910,15.19,3542,42.47,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,5,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY,N,0,0,0,0,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,5,6,GOODE,David,LP,Liberal,N,27172,29.68,3229,38.72,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,5,7,SPYKER,Warnar,AUC,Australian Christians,N,0,0,0,0,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,5,8,KEOGH,Matt,ALP,Australian Labor Party,Y,50468,55.13,1569,18.81,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,5,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,2,CARTER,Travis,ON,Pauline Hanson's One Nation
Burt,6,1,CASTLE,Michele,CYA,Australian Federation Party,N,0,0,0,0,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Burt,6,2,CARTER,Travis,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Burt,6,3,McCURRY,Joshua,UAPP,United Australia Party,N,0,0,0,0,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Burt,6,4,GARLETT,Daniel,GRN,The Greens (WA),N,0,0,-13910,-100,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Burt,6,5,PHELAN,Stephen,WAP,WESTERN AUSTRALIA PARTY,N,0,0,0,0,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Burt,6,6,GOODE,David,LP,Liberal,N,31846,34.79,4674,33.6,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Burt,6,7,SPYKER,Warnar,AUC,Australian Christians,N,0,0,0,0,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Burt,6,8,KEOGH,Matt,ALP,Australian Labor Party,Y,59704,65.21,9236,66.4,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Burt,6,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,4,GARLETT,Daniel,GRN,The Greens (WA)
Canning,0,1,HASTIE,Andrew,LP,Liberal,Y,41294,43.81,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,2,HUNT,Amanda,ALP,Australian Labor Party,N,30897,32.78,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,3,SIWES,Tammi,ON,Pauline Hanson's One Nation,N,4215,4.47,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,4,GARDYNE,Anthony,CYA,Australian Federation Party,N,628,0.67,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,5,WALDECK,James Gordon,UAPP,United Australia Party,N,2438,2.59,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,6,BEDFORD,Brad,WAP,WESTERN AUSTRALIA PARTY,N,2202,2.34,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,7,CONGRENE,Judith,IMO,Informed Medical Options Party,N,785,0.83,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,8,MOFFAT,Jodie,GRN,The Greens (WA),N,7659,8.13,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,9,WILLIAMS,Ashley Elphin,IND,Independent,N,1708,1.81,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,10,du PLESSIS,Andriette,AUC,Australian Christians,N,1689,1.79,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,11,GARDINER,David,LDP,Liberal Democrats,N,749,0.79,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,0,12,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Canning,1,1,HASTIE,Andrew,LP,Liberal,Y,41319,43.83,25,3.98,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,2,HUNT,Amanda,ALP,Australian Labor Party,N,30923,32.8,26,4.14,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,3,SIWES,Tammi,ON,Pauline Hanson's One Nation,N,4315,4.58,100,15.92,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,4,GARDYNE,Anthony,CYA,Australian Federation Party,N,0,0,-628,-100,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,5,WALDECK,James Gordon,UAPP,United Australia Party,N,2504,2.66,66,10.51,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,6,BEDFORD,Brad,WAP,WESTERN AUSTRALIA PARTY,N,2269,2.41,67,10.67,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,7,CONGRENE,Judith,IMO,Informed Medical Options Party,N,1007,1.07,222,35.35,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,8,MOFFAT,Jodie,GRN,The Greens (WA),N,7684,8.15,25,3.98,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,9,WILLIAMS,Ashley Elphin,IND,Independent,N,1754,1.86,46,7.32,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,10,du PLESSIS,Andriette,AUC,Australian Christians,N,1708,1.81,19,3.03,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,11,GARDINER,David,LDP,Liberal Democrats,N,781,0.83,32,5.1,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,1,12,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,4,GARDYNE,Anthony,CYA,Australian Federation Party
Canning,2,1,HASTIE,Andrew,LP,Liberal,Y,41492,44.02,173,22.15,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,2,HUNT,Amanda,ALP,Australian Labor Party,N,30961,32.84,38,4.87,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,3,SIWES,Tammi,ON,Pauline Hanson's One Nation,N,4440,4.71,125,16.01,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,4,GARDYNE,Anthony,CYA,Australian Federation Party,N,0,0,0,0,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,5,WALDECK,James Gordon,UAPP,United Australia Party,N,2602,2.76,98,12.55,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,6,BEDFORD,Brad,WAP,WESTERN AUSTRALIA PARTY,N,2338,2.48,69,8.83,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,7,CONGRENE,Judith,IMO,Informed Medical Options Party,N,1061,1.13,54,6.91,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,8,MOFFAT,Jodie,GRN,The Greens (WA),N,7727,8.2,43,5.51,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,9,WILLIAMS,Ashley Elphin,IND,Independent,N,1823,1.93,69,8.83,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,10,du PLESSIS,Andriette,AUC,Australian Christians,N,1820,1.93,112,14.34,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,11,GARDINER,David,LDP,Liberal Democrats,N,0,0,-781,-100,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,2,12,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,11,GARDINER,David,LDP,Liberal Democrats
Canning,3,1,HASTIE,Andrew,LP,Liberal,Y,41533,44.06,41,3.86,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,2,HUNT,Amanda,ALP,Australian Labor Party,N,31019,32.91,58,5.47,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,3,SIWES,Tammi,ON,Pauline Hanson's One Nation,N,4658,4.94,218,20.55,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,4,GARDYNE,Anthony,CYA,Australian Federation Party,N,0,0,0,0,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,5,WALDECK,James Gordon,UAPP,United Australia Party,N,2751,2.92,149,14.04,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,6,BEDFORD,Brad,WAP,WESTERN AUSTRALIA PARTY,N,2480,2.63,142,13.38,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,7,CONGRENE,Judith,IMO,Informed Medical Options Party,N,0,0,-1061,-100,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,8,MOFFAT,Jodie,GRN,The Greens (WA),N,7823,8.3,96,9.05,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,9,WILLIAMS,Ashley Elphin,IND,Independent,N,2071,2.2,248,23.37,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,10,du PLESSIS,Andriette,AUC,Australian Christians,N,1929,2.05,109,10.27,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,11,GARDINER,David,LDP,Liberal Democrats,N,0,0,0,0,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,3,12,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,7,CONGRENE,Judith,IMO,Informed Medical Options Party
Canning,4,1,HASTIE,Andrew,LP,Liberal,Y,42681,45.28,1148,59.51,LP,10,du PLESSIS,Andriette,AUC,Australian Christians
Canning,4,2,HUNT,Amanda,ALP,Australian Labor Party,N,31094,32.99,75,3.89,LP,10,du PLESSIS,Andriette,AUC,Australian Christians
Canning,4,3,SIWES,Tammi,ON,Pauline Hanson's One Nation,N,4904,5.2,246,12.75,LP,10,du PLESSIS,Andriette,AUC,Australian Christians
Canning,4,4,GARDYNE,Anthony,CYA,Australian Federation Party,N,0,0,0,0,LP,10,du PLESSIS,Andriette,AUC,Australian Christians
Canning,4,5,WALDECK,James Gordon,UAPP,United Australia Party,N,2845,3.02,94,4.87,LP,10,du PLESSIS,Andriette,AUC,Australian Christians
Canning,4,6,BEDFORD,Brad,WAP,WESTERN AUSTRALIA PARTY,N,2572,2.73,92,4.77,LP,10,du PLESSIS,Andriette,AUC,Australian Christians
Canning,4,7,CONGRENE,Judith,IMO,Informed Medical Options Party,N,0,0,0,0,LP,10,du PLESSIS,Andriette,AUC,Australian Christians
Canning,4,8,MOFFAT,Jodie,GRN,The Greens (WA),N,7884,8.36,61,3.16,LP,10,du PLESSIS,Andriette,AUC,Australian Christians
